,Name,Short description,Description,tags,Categories,Images,ID
0,Xiaomi Redmi 6A,Xiaomi Redmi 6 and Redmi 6A review,,"Xiaomi,Android",android > Xiaomi,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-redmi-6-6a/lifestyle/-728w2/gsmarena_001.jpg,1
1,Huawei Mate 20,Huawei Mate 20 review,4.4,"Huawei,Android",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20/lifestyle/-728w2/gsmarena_012.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20/lifestyle/-728w2/gsmarena_024.jpg",2
2,Oppo RX17 Pro,Oppo RX17 Pro hands-on review,,"Oppo,Android,Hands-on",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/18/oppo-rx17-pro-hands-on/lifestyle/-728w2/gsmarena_010.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-rx17-pro-hands-on/lifestyle/-728w2/gsmarena_012.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-rx17-pro-hands-on/lifestyle/-728w2/gsmarena_024.jpg",3
4,Samsung Galaxy A7 (2018),Samsung Galaxy A7 (2018) review,3.7,"Samsung,Android,Dual SIM",android > Samsung,"https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-a7-2018/lifestyle/-728w2/gsmarena_008.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-a7-2018/lifestyle/-728w2/gsmarena_001.jpg",5
5,Razer Phone 2,Razer Phone 2 review,3.9,"Razer,Android",android > Razer,"https://cdn.gsmarena.com/imgroot/reviews/18/razer-phone-2/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/razer-phone-2/lifestyle/-728w2/gsmarena_023.jpg",6
6,Google Pixel 3,Google Pixel 3 review,4.2,"Google,Android",android > Google,https://cdn.gsmarena.com/imgroot/reviews/18/google-pixel-3/lifestyle/-728w2/gsmarena_001.jpg,7
7,Xiaomi Mi A2 (Mi 6X),Xiaomi Mi A2 long-term review,,"Xiaomi,Android,Long-term",android > Xiaomi,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-a2-long-term/lifestyle/-728w2/gsmarena_013.jpg,8
8,Motorola One (P30 Play),Motorola One review,3.6,"Motorola,Lenovo,Android",android > Motorola,"https://cdn.gsmarena.com/imgroot/reviews/18/motorola-one/lifestyle/-728w2/gsmarena_014.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/motorola-one/lifestyle/-728w2/gsmarena_001.jpg",9
9,Google Pixel 3 XL,Google Pixel 3 XL review,,"Google,Android",android > Google,"https://cdn.gsmarena.com/imgroot/reviews/18/google-pixel-3-xl/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/google-pixel-3-xl/lifestyle/-728w2/gsmarena_002.jpg",10
10,Honor Honor 8X,Honor 8X review,3.5,"Honor,Android,Huawei",android > Honor,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-8x/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-8x/lifestyle/-728w2/gsmarena_001.jpg",11
11,LG V40 ThinQ,LG V40 ThinQ review,4.3,"LG,Android",android > LG,"https://cdn.gsmarena.com/imgroot/reviews/18/lg-v40-thinq/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/lg-v40-thinq/lifestyle/-728w2/gsmarena_003.jpg",12
13,Google Mate 20 Pro,Night mode ON: Pixel 3 vs. Mate 20 Pro,,"Google,Huawei,Android,Camera comparison",android > Google,"https://cdn.gsmarena.com/imgroot/reviews/18/google-pixel-3-vs-huawei-mate-20-pro-night-modes/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/google-pixel-3-vs-huawei-mate-20-pro-night-modes/lifestyle/-728w2/gsmarena_005.jpg",14
14,Asus ZenFone Lite (L1) ZA551KL,ZenFone Max M1 and Lite L1 hands-on review,,"Asus,Android",android > Asus,https://cdn.gsmarena.com/imgroot/reviews/18/asus-zenfone-max-m1-lite-l1/lifestyle/-728w2/gsmarena_001.jpg,15
15,OnePlus OnePlus 5T,OnePlus 6T vs. 5T vs. 3T,,"OnePlus,Android",android > OnePlus,"https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-evolution-t/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-evolution-t/lifestyle/-728w2/gsmarena_008.jpg",16
16,Realme Realme U1,Realme U1 review,3.8,"Realme,Android,Oppo",android > Realme,"https://cdn.gsmarena.com/imgroot/reviews/18/realme-u1/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/realme-u1/lifestyle/-728w2/gsmarena_004.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/realme-u1/lifestyle/-728w2/gsmarena_021.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/realme-u1/lifestyle/-728w2/gsmarena_001.jpg",17
17,Xiaomi Mi 8 Lite,Xiaomi Mi 8 Lite review,3.5,"Xiaomi,Android",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-8-lite/lifestyle/-728w2/gsmarena_005.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-8-lite/lifestyle/-728w2/gsmarena_003.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-8-lite/lifestyle/-728w2/gsmarena_006.jpg",18
19,Oppo RX17 Pro,Oppo RX17 Pro review,3.8,"Oppo,Android",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/18/oppo-rx17-pro/lifestyle/-728w2/gsmarena_004.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-rx17-pro/lifestyle/-728w2/gsmarena_002.jpg",20
20,OnePlus 6T McLaren,OnePlus 6T McLaren Edition hands-on review,,"OnePlus,Android,McLaren",android > OnePlus,"https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6t-mclaren-handson/lifestyle/-728w2/gsmarena_003.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6t-mclaren-handson/lifestyle/-728w2/gsmarena_020.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6t-mclaren-handson/lifestyle/-728w2/gsmarena_007.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6t-mclaren-handson/lifestyle/-728w2/gsmarena_008.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6t-mclaren-handson/lifestyle/-728w2/gsmarena_010.jpg",21
21,OnePlus 6T McLaren,OnePlus 6T McLaren Edition review,4.4,"OnePlus,Android,Dual SIM",android > OnePlus,"https://cdn.gsmarena.com/imgroot//reviews/18/oneplus-6t-mclaren-edition-review/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot//reviews/18/oneplus-6t-mclaren-edition-review/lifestyle/-728w2/gsmarena_002.jpg",22
22,Vivo NEX Dual Display,vivo NEX Dual Display Edition hands-on review,,"Vivo,Android",android > Vivo,"https://cdn.gsmarena.com/imgroot/reviews/18/vivo-nex-dual-display-edition-handson/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/vivo-nex-dual-display-edition-handson/lifestyle/-728w2/gsmarena_003.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/vivo-nex-dual-display-edition-handson/lifestyle/-728w2/gsmarena_035.jpg",23
23,Honor Honor Magic 2,Honor Magic 2 review,3.8,"Honor,Android,Dual SIM,Huawei",android > Honor,"https://cdn.gsmarena.com/imgroot/reviews/18/honor-magic-2/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/honor-magic-2/lifestyle/-728w2/gsmarena_004.jpg",24
24,Asus ROG Phone,Asus ROG Phone review,4.1,"Asus,Android,Dual SIM",android > Asus,"https://cdn.gsmarena.com/imgroot/reviews/18/asus-rog-phone/lifestyle/-728w2/gsmarena_026.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/asus-rog-phone/lifestyle/-728w2/gsmarena_022.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/asus-rog-phone/lifestyle/-728w2/gsmarena_012.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/asus-rog-phone/lifestyle/-728w2/gsmarena_013.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/asus-rog-phone/lifestyle/-728w2/gsmarena_016.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/asus-rog-phone/lifestyle/-728w2/gsmarena_020.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/asus-rog-phone/lifestyle/-728w2/gsmarena_015.jpg",25
25,Honor Honor 10 Lite,Honor 10 Lite review,3.1,"Honor,Android,Huawei",android > Honor,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-10-lite/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-10-lite/lifestyle/-728w2/gsmarena_011.jpg",26
26,Asus Zenfone Max Pro (M2) ZB631KL,Asus Zenfone Max Pro (M2) ZB631KL review,,"Asus,Android,Dual SIM",android > Asus,https://cdn.gsmarena.com/imgroot/reviews/18/asus-zenfone-max-pro-m2/lifestyle/-728w2/gsmarena_001.jpg,27
29,ZTE Axon 9 Pro,ZTE Axon 9 Pro hands-on review,,"ZTE,Android",android > ZTE,"https://cdn.gsmarena.com/imgroot/reviews/18/zte-axon-9-pro/hands-on/lifestyle/-728w2/gsmarena_016.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/zte-axon-9-pro/hands-on/lifestyle/-728w2/gsmarena_017.jpg",30
31,HTC U12 life,HTC U12 life hands-on review,,"HTC,Android",android > HTC,"https://cdn.gsmarena.com/imgroot/reviews/18/htc-u12-life/hands-on/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/htc-u12-life/hands-on/lifestyle/-728w2/gsmarena_016.jpg",32
32,Huawei Mate 20 lite,Huawei Mate 20 Lite hands-on review,,"Huawei,Android,IFA 2018",android > Huawei,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-lite/ifa/inline/-728w2/gsmarena_001.jpg,33
33,Huawei Honor Play,Honor Play review,3.9,"Huawei,Honor,Android",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-play/lifestyle/-728w2/gsmarena_014.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-play/lifestyle/-728w2/gsmarena_006.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-play/lifestyle/-728w2/gsmarena_002.jpg",34
34,Asus Zenfone 5z ZS620KL,Asus Zenfone 5z review,,"Asus,Android",android > Asus,https://cdn.gsmarena.com/imgroot/reviews/18/asus-zenfone-5z/inline/-728w2/gsmarena_001.jpg,35
35,vivo V11 (V11 Pro),vivo V11 review,4.0,"vivo,Android",android > vivo,"https://cdn.gsmarena.com/imgroot/reviews/18/vivo-v11-pro/lifestyle/-728w2/gsmarena_017.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/vivo-v11-pro/lifestyle/-728w2/gsmarena_003.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/vivo-v11-pro/lifestyle/-728w2/gsmarena_001.jpg",36
36,Oppo F9 (F9 Pro),Oppo F9/F9 Pro review,4.0,"Oppo,Android",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/18/oppo-f9/lifestyle/-728w2/gsmarena_003.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-f9/lifestyle/-728w2/gsmarena_001.jpg",37
37,Samsung Galaxy Watch,Samsung Galaxy Watch review,,"Samsung,Android,Smart wearables,Tizen",android > Samsung,"https://cdn.gsmarena.com/imgroot//reviews/18/samsung-galaxy-watch/lifestyle/-728/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-watch/inline/-728w2/gsmarena_002.jpg",38
38,Sony Xperia XA2 Plus,Sony Xperia XA2 Plus review,3.6,"Sony,Android",android > Sony,"https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xa2-plus/lifestyle/-728w2/gsmarena_014.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xa2-plus/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xa2-plus/lifestyle/-728w2/gsmarena_001.jpg",39
39,Sony Xperia XZ3,Sony Xperia XZ3 review,4.4,"Sony,Android",android > Sony,"https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xz3/review/lifestyle/-728w2/gsmarena_008.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xz3/review/lifestyle/-728w2/gsmarena_042.jpg",40
40,Huawei Mate 20 lite,Huawei Mate 20 lite review,3.7,"Huawei,Android,Dual SIM",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-lite/lifestyle/-728w2/gsmarena_008.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-mate-20-lite/lifestyle/-728w2/gsmarena_001.jpg",41
41,OnePlus OnePlus 6,OnePlus 6 long-term review,,"OnePlus,Android,Long-term",android > OnePlus,https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6-long-term/lifestyle/-728w2/gsmarena_002.jpg,42
43,Oppo 2 Pro,Realme 2 Pro review,4.2,"Oppo,Realme,Android,Dual SIM",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/18/oppo-realme-2-pro/lifestyle/-728w2/gsmarena_020.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-realme-2-pro/lifestyle/-728w2/gsmarena_022.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-realme-2-pro/lifestyle/-728w2/gsmarena_008.jpg",44
44,LG V40 ThinQ,LG V40 ThinQ hands-on review,,"LG,Android,Preview",android > LG,"https://cdn.gsmarena.com/imgroot/reviews/18/lg-v40-thinq/hands-on/lifestyle/-728w2/gsmarena_015.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/lg-v40-thinq/hands-on/lifestyle/-728w2/gsmarena_001.jpg",45
46,vivo NEX S,vivo NEX S review,4.5,"vivo,Android,Dual SIM",android > vivo,"https://cdn.gsmarena.com/imgroot/reviews/18/vivo-nex-s/lifestyle/-728w2/gsmarena_010.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/vivo-nex-s/lifestyle/-728w2/gsmarena_025.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/vivo-nex-s/lifestyle/-728w2/gsmarena_002.jpg",47
47,LG G7 ThinQ,LG G7 ThinQ review,4.4,"LG,Android",android > LG,"https://cdn.gsmarena.com/imgroot/reviews/18/lg-g7-thinq/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/lg-g7-thinq/lifestyle/-728w2/gsmarena_001.jpg",48
48,Meizu Meizu 15,Meizu 15 review,3.8,"Meizu,Dual SIM,Android",android > Meizu,https://cdn.gsmarena.com/imgroot/reviews/18/meizu-15/lifestyle/-728w2/gsmarena_005.jpg,49
49,BlackBerry KEY2,BlackBerry KEY2 review,3.6,"BlackBerry,Android",android > BlackBerry,"https://cdn.gsmarena.com/imgroot/reviews/18/blackberry-key2/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/blackberry-key2/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/blackberry-key2/lifestyle/-728w2/gsmarena_003.jpg",50
50,Huawei Y7 Prime (2018),Huawei Y7 Prime (2018) review,2.1,"Huawei,Android,Dual SIM",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-y7-prime-2018/lifestyle/-728w2/gsmarena_008.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-y7-prime-2018/lifestyle/-728w2/gsmarena_001.jpg",51
51,Huawei P20 Pro,Huawei P20 Pro long-term review,,"Huawei,Android,Dual SIM,Long-term",android > Huawei,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-pro-long-term-review/lifestyle/-728w2/gsmarena_021.jpg,52
52,Samsung Galaxy A6+ (2018),Samsung Galaxy A6+ (2018) review,3.5,"Samsung,Android,Dual SIM",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-a6-plus-2018/lifestyle/-728w2/gsmarena_005.jpg,53
53,Huawei  nova 3,Huawei Nova 3 review,,"Huawei ,Android",android > Huawei ,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-nova-3/preview/inline/-728w2/gsmarena_001.jpg,54
54,Xiaomi Mi A2 (Mi 6X),Xiaomi Mi A2 and Mi A2 Lite hands-on review,,"Xiaomi,Android,Hands-on",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiomi-mi-a2-a2-lite-handson/lifestyle/-728w2/gsmarena_008.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiomi-mi-a2-a2-lite-handson/lifestyle/-728w2/gsmarena_053.jpg",55
55,Nokia 3.1,Nokia 3.1 review,2.4,"Nokia,HMD,Android",android > Nokia,"https://cdn.gsmarena.com/imgroot/reviews/18/nokia-31/lifestyle/-728w2/gsmarena_002.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/nokia-31/lifestyle/-728w2/gsmarena_001.jpg",56
56,Sony Xperia XZ2 Premium,Sony Xperia XZ2 Premium hands-on review,,"Sony,Android,Preview",android > Sony,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xz2-premium/preview/lifestyle/-728w2/gsmarena_008.jpg,57
57,Xiaomi Mi 8 SE,Xiaomi Mi 8 SE review,3.9,"Xiaomi,Android",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-8-se/lifestyle/-728w2/gsmarena_003.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-8-se/lifestyle/-728w2/gsmarena_013.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-8-se/lifestyle/-728w2/gsmarena_005.jpg",58
58,Samsung Galaxy Tab S4 10.5,Samsung Galaxy Tab S4 10.5 hands-on review,,"Samsung,Android,Tablets",android > Samsung,https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-tab-s4-105/handson/inline/-728w2/gsmarena_008.jpg,59
59,Xiaomi Mi A2 (Mi 6X),Xiaomi Mi A2 review,3.5,"Xiaomi,Android,Dual SIM",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-a2/lifestyle/-728w2/gsmarena_006.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-a2/lifestyle/-728w2/gsmarena_001.jpg",60
63,Oppo Find X,Oppo Find X review,4.5,"Oppo,Android",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/18/oppo-find-x/lifestyle/-728w2/gsmarena_008.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-find-x/lifestyle/-728w2/gsmarena_030.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-find-x/lifestyle/-728w2/gsmarena_001.jpg",64
64,Xiaomi Mi A2 Lite (Redmi 6 Pro),Xiaomi Mi A2 Lite review,3.7,"Xiaomi,Android",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-a2-lite/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-a2-lite/lifestyle/-728w2/gsmarena_007.jpg",65
65,Samsung Galaxy Note9,Samsung Galaxy Note9 hands-on review,,"Samsung,Android",android > Samsung,"https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-note9/hands-on/lifestyle/-728w2/gsmarena_003.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/samsung-galaxy-note9/hands-on/lifestyle/-728w2/gsmarena_001.jpg",66
66,Huawei P20 Pro,Huawei P20 Pro vs. Samsung Galaxy S9+,,"Huawei,Samsung,Android,Shootout",android > Huawei,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-pro-vs-samsung-galaxy-s9-plus/lifestyle/-728w2/gsmarena_004.jpg,67
67,LG V30S ThinQ,LG V30S ThinQ long-term review,,"LG,Android,Long-term",android > LG,https://cdn.gsmarena.com/imgroot/reviews/18/lg-v30s-thinq-long-term/lifestyle/-728w2/gsmarena_008.jpg,68
68,LG G7 ThinQ,LG G7 ThinQ hands-on review,,"LG,Android,Hands-on",android > LG,"https://cdn.gsmarena.com/imgroot/reviews/18/lg-g7-thinq-hands-on/lifestyle/-728w2/gsmarena_026.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/lg-g7-thinq-hands-on/lifestyle/-728w2/gsmarena_025.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/lg-g7-thinq-hands-on/lifestyle/-728w2/gsmarena_029.jpg",69
69,Asus Zenfone Max Pro (M1) ZB601KL,Asus Zenfone Max Pro M1 hands-on review,,"Asus,Android",android > Asus,"https://cdn.gsmarena.com/imgroot/reviews/18/asus-zenfone-max-pro/inline/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/asus-zenfone-max-pro/inline/-728w2/gsmarena_002.jpg",70
71,Xiaomi Mi Mix 2S,Xiaomi Mi Mix 2S review,,"Xiaomi,Android",android > Xiaomi,"https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-mix-2s/lifestyle/-728w2/gsmarena_004.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-mi-mix-2s/lifestyle/-728w2/gsmarena_010.jpg",72
72,Oppo Oppo F7,Oppo F7 review,3.7,"Oppo,Android,Dual SIM",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/18/oppo-f7/lifestyle/-728w2/gsmarena_017.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-f7/lifestyle/-728w2/gsmarena_003.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-f7/lifestyle/-728w2/gsmarena_001.jpg",73
73,Motorola Moto G6 Plus,Motorola Moto G6 Plus review,3.8,"Motorola,Android,Dual SIM",android > Motorola,"https://cdn.gsmarena.com/imgroot/reviews/18/motorola-moto-g6-plus/lifestyle/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/motorola-moto-g6-plus/lifestyle/-728w2/gsmarena_014.jpg",74
74,Huawei Honor 10,Huawei Honor 10 hands-on review,,"Huawei,Honor,Android,Dual SIM",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-10/hands-on/inline/-728w2/gsmarena_001.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-honor-10/hands-on/inline/-728w2/gsmarena_040.jpg",75
75,OnePlus OnePlus 6,OnePlus 6 hands-on,,"OnePlus,Android,Dual SIM",android > OnePlus,https://cdn.gsmarena.com/imgroot/reviews/18/oneplus-6/hands-on/inline/-728/gsmarena_001.jpg,76
76,HTC U12+,HTC U12+ hands-on review,,"HTC,Android,Dual SIM",android > HTC,https://cdn.gsmarena.com/imgroot/reviews/18/htc-u12-plus/hands-on/lifestyle/-728w2/gsmarena_101.jpg,77
77,Motorola Moto G6 Play,Motorola Moto G6 Play review,,"Motorola,Android,Dual SIM",android > Motorola,https://cdn.gsmarena.com/imgroot/reviews/18/motorola-moto-g6-play/lifestyle/-728w2/gsmarena_007.jpg,78
78,Huawei P20 lite,Huawei P20 Lite review,3.4,"Huawei,Android,Dual SIM",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-lite/lifestyle/-728w2/gsmarena_011.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p20-lite/lifestyle/-728w2/gsmarena_005.jpg",79
79,Sony Xperia XZ2,Sony Xperia XZ2 long-term review,,"Sony,Android,Long-term",android > Sony,https://cdn.gsmarena.com/imgroot/reviews/18/sony-xperia-xz2-long-term/lifestyle/-728w2/gsmarena_004.jpg,80
80,Oppo Realme 1,Oppo Realme 1 review,3.6,"Oppo,Realme,Android,Dual SIM",android > Oppo,"https://cdn.gsmarena.com/imgroot/reviews/18/oppo-realme-1/lifestyle/-728w2/gsmarena_011.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/oppo-realme-1/lifestyle/-728w2/gsmarena_012.jpg",81
81,Huawei P smart,Huawei P Smart review,3.4,"Huawei,Android,Dual SIM",android > Huawei,"https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p-smart/lifestyle/-728w2/gsmarena_004.jpg,https://cdn.gsmarena.com/imgroot/reviews/18/huawei-p-smart/lifestyle/-728w2/gsmarena_001.jpg",82
82,Xiaomi Redmi Note 5 Pro,Xiaomi Redmi Note 5 Pro hands-on review,,"Xiaomi,Android",android > Xiaomi,https://cdn.gsmarena.com/imgroot/reviews/18/xiaomi-note-5-pro/hands-on/inline/-728w2/gsmarena_001.jpg,83
